"","Group","Species","dry_mass_g","Temp_C","Mortality_yr","Ref"
"963","Bird","Laterallus jamaicensis",8.475,40,1.163,12
"964","Bird","Leptotila verreauxi",38.25,40,0.299,12
"965","Bird","Leucosticte arctoa",6.625,40,0.459,12
"966","Bird","Leucosticte arctoa",6.725,40,0.394,12
"967","Bird","Limnodromus griseus",28.25,40,0.192,12
"968","Bird","Limnodromus griseus",28.25,40,0.34,12
"969","Bird","Limnodromus scolopaceus",26.13,40,0.311,12
"970","Bird","Limnothlypis swainsonii",4.725,40,0.331,12
"971","Bird","Limosa fedoa",92.63,40,0.299,12
"972","Bird","Limosa lapponica",84.5,40,0.685,12
"973","Bird","Lophodytes cucullatus",135,40,0.226,12
"974","Bird","Lophodytes cucullatus",152.5,40,0.249,12
"975","Bird","Lophoictinia isura",125.3,40,0.149,12
"976","Bird","Loxia curvirostra",10.15,40,0.633,12
"977","Bird","Melanerpes aurifrons",21.35,40,0.459,12
"978","Bird","Melanerpes carolinus",16.8,40,0.211,12
"979","Bird","Melanerpes erythrocephalus",17.9,40,0.259,12
"980","Bird","Melanerpes formicivorus",19.53,40,0.169,12
"981","Bird","Melanerpes formicivorus",20.73,40,0.159,12
"982","Bird","Melanerpes uropygialis",17.43,40,0.331,12
"983","Bird","Melanitta deglandi",300,40,0.218,12
"984","Bird","Melanitta stejnegeri",439.3,40,0.163,12
"985","Bird","Melanitta stejnegeri",439.3,40,0.213,12
"986","Bird","Meleagris gallopavo",1056,40,0.196,12
"987","Bird","Meleagris gallopavo",1453,40,0.204,12
"988","Bird","Melospiza georgiana",4.25,40,0.549,12
"989","Bird","Melospiza lincolnii",4.35,40,0.34,12
"990","Bird","Melospiza melodia",5.188,40,0.226,12
"991","Bird","Mergus merganser",308,40,0.19,12
"992","Bird","Mergus serrator",255.4,40,0.485,12
"993","Bird","Merops bullockoides",8.7,40,0.37,12
"994","Bird","Micrathene whitneyi",10.25,40,0.538,12
"995","Bird","Calidris himantopus",14.34,40,0.282,12
"996","Bird","Milvus migrans",206.8,40,0.107,12
"997","Bird","Milvus migrans",206.8,40,0.11,12
"998","Bird","Milvus milvus",270,40,0.097,12
"999","Bird","Milvus milvus",270,40,0.098,12
"1000","Bird","Mimus polyglottos",12.13,40,0.127,12
"1001","Bird","Mniotilta varia",2.65,40,0.226,12
"1002","Bird","Molothrus aeneus",16.68,40,0.746,12
"1003","Bird","Molothrus ater",10.98,40,0.15,12
"1004","Bird","Molothrus ater",12.25,40,0.161,12
"1005","Bird","Morus bassanus",749.9,40,0.125,12
"1006","Bird","Mycteria americana",594,40,0.4,12
"1007","Bird","Myiarchus cinerascens",6.8,40,0.286,12
"1008","Bird","Myiarchus cinerascens",6.8,40,0.538,12
"1009","Bird","Myiarchus crinitus",8.375,40,0.183,12
"1010","Bird","Myiarchus tyrannulus",10.95,40,0.259,12
"1011","Bird","Myiarchus tyrannulus",10.95,40,0.323,12
"1012","Bird","Myioborus pictus",1.975,40,0.394,12
"1013","Bird","Myioborus pictus",1.975,40,0.617,12
"1014","Bird","Nucifraga columbiana",33.75,40,0.146,12
"1015","Bird","Numenius arquata",201.4,40,0.08,12
"1016","Bird","Numenius phaeopus",101,40,0.233,12
"1017","Bird","Numenius tahitiensis",108.4,40,0.216,12
"1018","Bird","Bubo scandiacus",510.6,40,0.273,12
"1019","Bird","Bubo scandiacus",569.8,40,0.237,12
"1020","Bird","Nycticorax nycticorax",220.8,40,0.12,12
"1021","Bird","Nycticorax nycticorax",220.8,40,0.12,12
"1022","Bird","Nyctanassa violacea",170.6,40,0.413,12
"1023","Bird","Hydrobates furcatus",13.83,40,0.286,12
"1024","Bird","Hydrobates furcatus",13.83,40,0.435,12
"1025","Bird","Hydrobates homochroa",9.225,40,0.323,12
"1026","Bird","Hydrobates leucorhous",9.95,40,0.081,12
"1027","Bird","Hydrobates leucorhous",9.95,40,0.087,12
"1028","Bird","Hydrobates leucorhous",9.95,40,0.105,12
"1029","Bird","Hydrobates tristrami",21,40,0.262,12
"1030","Bird","Geothlypis tolmiei",2.6,40,0.649,12
"1031","Bird","Oporornis agilis",3.8,40,0.617,12
"1032","Bird","Geothlypis formosa",3.575,40,0.435,12
"1033","Bird","Geothlypis philadelphia",3.25,40,0.327,12
"1034","Bird","Geothlypis tolmiei",2.6,40,0.649,12
"1035","Bird","Megascops asio",45.13,40,0.179,12
"1036","Bird","Psiloscops flammeolus",13.89,40,0.318,12
"1037","Bird","Megascops kennicottii",42.25,40,0.198,12
"1038","Bird","Oxyura jamaicensis",147.5,40,0.187,12
"1039","Bird","Pagodroma nivea",67,40,0.127,12
"1040","Bird","Pagophila eburnea",154,40,0.149,12
"1041","Bird","Pagophila eburnea",154,40,0.323,12
"1042","Bird","Pandion haliaetus",371.4,40,0.115,12
"1043","Bird","Parabuteo unicinctus",215.8,40,0.233,12
"1044","Bird","Parabuteo unicinctus",215.8,40,0.256,12
"1045","Bird","Parabuteo unicinctus",220.6,40,0.202,12
"1046","Bird","Setophaga americana",2.15,40,0.538,12
"1047","Bird","Poecile atricapillus",2.7,40,0.206,12
"1048","Bird","Poecile atricapillus",2.75,40,0.361,3
"1049","Bird","Baeolophus bicolor",5.4,40,0.192,12
"1050","Bird","Baeolophus bicolor",5.4,40,0.549,12
"1051","Bird","Poecile carolinensis",2.538,40,0.235,12
"1052","Bird","Poecile cinctus",3.1,40,0.37,12
"1053","Bird","Poecile gambeli",2.875,40,0.254,12
"1054","Bird","Poecile hudsonicus",2.45,40,0.562,12
"1055","Bird","Baeolophus inornatus",4.375,40,0.323,NA
"1056","Bird","Parus major",4.75,40,0.756,3
"1057","Bird","Parus major",4.75,40,0.989,3
"1058","Bird","Poecile rufescens",2.425,40,0.331,12
"1059","Bird","Poecile sclateri",2.75,40,0.526,12
"1060","Bird","Baeolophus wollweberi",2.6,40,0.394,12
"1061","Bird","Passer domesticus",6.925,40,0.192,12
"1062","Bird","Passer montanus",5.5,40,0.667,12
"1063","Bird","Passerculus sandwichensis",4.28,40,0.427,12
"1064","Bird","Passerella iliaca",8.075,40,0.265,12
"1065","Bird","Passerina amoena",3.875,40,0.289,12
"1066","Bird","Passerina amoena",4,40,0.538,12
"1067","Bird","Passerina ciris",3.75,40,0.244,12
"1068","Bird","Passerina cyanea",3.525,40,0.233,12
"1069","Bird","Passerina cyanea",3.725,40,0.233,12
"1070","Bird","Passerina cyanea",3.75,40,0.429,3
"1071","Bird","Passerina cyanea",3.75,40,0.454,3
"1072","Bird","Pelecanus erythrorhynchos",1750,40,0.096,12
"1073","Bird","Pelecanus erythrorhynchos",1750,40,0.159,12
"1074","Bird","Pelecanus occidentalis",859.5,40,0.129,12
"1075","Bird","Perdix perdix",97.38,40,0.508,12
"1076","Bird","Perisoreus canadensis",18.25,40,0.132,12
"1077","Bird","Perisoreus canadensis",18.25,40,0.159,12
"1078","Bird","Perisoreus canadensis",18.25,40,0.182,12
"1079","Bird","Pernis apivorus",189.5,40,0.087,12
"1080","Bird","Phalacrocorax auritus",418.5,40,0.142,12
"1081","Bird","Phalacrocorax carbo",527.4,40,0.141,12
"1082","Bird","Phalacrocorax carbo",527.4,40,0.178,12
"1083","Bird","Phalacrocorax pelagicus",467,40,0.142,12
"1084","Bird","Phalacrocorax penicillatus",525.8,40,0.273,12
"1085","Bird","Phalaenoptilus nuttallii",12.9,40,0.909,12
"1086","Bird","Steganopus tricolor",14.99,40,0.256,12
"1087","Bird","Pheucticus ludovicianus",11.4,40,0.355,12
"1088","Bird","Pheucticus melanocephalus",10.45,40,0.282,12
"1089","Bird","Phoenicopterus ruber",758.8,40,0.076,12
"1090","Bird","Phoenicopterus ruber",758.8,40,0.193,12
"1091","Bird","Phylloscopus borealis",2.65,40,0.877,12
"1092","Bird","Pica nutalli",36,40,0.259,12
"1093","Bird","Pica nutalli",39.75,40,0.256,12
"1094","Bird","Pica pica",44.38,40,0.442,12
"1095","Bird","Pica pica",44.38,40,0.526,12
"1096","Bird","Leuconotopicus borealis",10.9,40,0.185,12
"1097","Bird","Leuconotopicus borealis",10.9,40,0.213,12
"1098","Bird","Dryobates pubescens",6.75,40,0.224,12
"1099","Bird","Dryobates scalaris",7.575,40,0.588,12
"1100","Bird","Leuconotopicus villosus",15.63,40,0.161,12
"1101","Bird","Pinicola enucleator",14.1,40,0.265,12
"1102","Bird","Melozone aberti",11.49,40,0.299,12
"1103","Bird","Pipilo chlorurus",7.35,40,0.336,12
"1104","Bird","Pipilo erythrophthalmus",10.43,40,0.207,12
"1105","Bird","Pipilo erythrophthalmus",10.43,40,0.239,12
"1106","Bird","Melozone fusca",11.1,40,0.199,12
"1107","Bird","Piranga ludoviciana",7.025,40,0.327,12
"1108","Bird","Piranga olivacea",7.15,40,0.254,12
"1109","Bird","Piranga rubra",7.05,40,0.355,12
"1110","Bird","Piranga rubra",7.05,40,0.435,12
"1111","Bird","Platalea leucorodia",473,40,0.09,12
"1112","Bird","Plectrophenax hyperboreus",13.63,40,0.549,12
"1113","Bird","Plectrophenax nivalis",10.55,40,0.292,12
"1114","Bird","Plegadis chihi",155.4,40,0.175,12
"1115","Bird","Pluvialis dominica",36.25,40,0.549,12
"1116","Bird","Pluvialis squatarola",55,40,0.125,12
"1117","Bird","Pluvialis squatarola",55,40,0.201,12
"1118","Bird","Podiceps auritus",113.3,40,0.505,12
"1119","Bird","Podiceps grisegena",255.8,40,0.549,12
"1120","Bird","Podiceps nigricollis",73,40,0.505,12
"1121","Bird","Polioptila caerulea",1.5,40,0.633,12
"1122","Bird","Caracara plancus",223.4,40,0.289,12
"1123","Bird","Polysticta stelleri",193.3,40,0.207,12
"1124","Bird","Polysticta stelleri",210.5,40,0.178,12
"1125","Bird","Pooecetes gramineus",6.425,40,0.327,12
"1126","Bird","Pooecetes gramineus",6.425,40,0.376,12
"1127","Bird","Procellaria parkinsoni",168.8,40,0.149,12
"1128","Bird","Procelsterna cerulea",13.25,40,0.182,12
"1129","Bird","Procelsterna cerulea",13.25,40,0.233,12
"1130","Bird","Progne subis",12.35,40,0.185,12
"1131","Bird","Protonotaria citrea",3.75,40,0.538,12
"1132","Bird","Pterodroma alba",68,40,0.226,12
"1133","Bird","Pterodroma hypoleuca",44,40,0.239,12
"1134","Bird","Pterodroma leucoptera",31.25,40,0.127,12
"1135","Bird","Pterodroma macroptera",133.1,40,0.141,12
"1136","Bird","Pterodroma phaeopygia",108.5,40,0.37,12
"1137","Bird","Ptychoramphus aleuticus",47,40,0.251,12
"1138","Bird","Ptychoramphus aleuticus",47,40,0.435,12
"1139","Bird","Ptychoramphus aleuticus",47,40,0.459,12
"1140","Bird","Puffinus auricularis",80.75,40,0.515,12
"1141","Bird","Ardenna gravis",212.3,40,0.365,12
"1142","Bird","Puffinus lherminieri",42,40,0.133,12
"1143","Bird","Puffinus nativitatis",89,40,0.237,12
"1144","Bird","Ardenna pacifica",97,40,0.151,12
"1145","Bird","Ardenna pacifica",97,40,0.182,12
"1146","Bird","Puffinus puffinus",113.3,40,0.084,12
"1147","Bird","Puffinus puffinus",113.3,40,0.549,12
"1148","Bird","Ardenna tenuirostris",135.8,40,0.084,12
"1149","Bird","Ardenna tenuirostris",135.8,40,0.08,3
"1150","Bird","Pycnonotus jocosus",6.85,40,0.667,12
"1151","Bird","Pyrocephalus rubinus",3.6,40,0.476,12
"1152","Bird","Quiscalus major",41.63,40,0.215,12
"1153","Bird","Quiscalus mexicanus",47.75,40,0.204,12
"1154","Bird","Quiscalus quiscula",31.75,40,0.121,12
"1155","Bird","Rallus longirostris",80.75,40,0.345,12
"1156","Bird","Recurvirostra americana",79,40,0.286,12
"1157","Bird","Regulus calendula",1.663,40,0.467,12
"1158","Bird","Regulus satrapa",1.575,40,0.495,12
"1159","Bird","Rynchops niger",75.38,40,0.127,12
"1160","Bird","Riparia riparia",3.65,40,0.323,12
"1161","Bird","Rissa brevirostris",97.75,40,0.667,12
"1162","Bird","Rissa tridactyla",98.25,40,0.135,3
"1163","Bird","Rissa tridactyla",101.8,40,0.37,12
"1164","Bird","Rissa tridactyla",101.8,40,0.526,12
"1165","Bird","Rissa tridactyla",105.3,40,0.196,3
"1166","Bird","Rostrhamus sociabilis",94.5,40,0.149,12
"1167","Bird","Rostrhamus sociabilis",94.5,40,0.37,12
"1168","Bird","Sayornis nigricans",4.663,40,0.323,12
"1169","Bird","Sayornis nigricans",4.663,40,0.909,12
"1170","Bird","Sayornis phoebe",4.95,40,0.282,12
"1171","Bird","Scolopax minor",54.75,40,0.226,12
"1172","Bird","Scolopax minor",54.75,40,0.276,12
"1173","Bird","Seiurus aurocapilla",4.85,40,0.286,12
"1174","Bird","Parkesia noveboracensis",5.075,40,0.323,12
"1175","Bird","Parkesia noveboracensis",4.45,40,0.289,12
"1176","Bird","Selasphorus platycercus",0.875,40,0.365,12
"1177","Bird","Selasphorus platycercus",0.8875,40,0.323,12
"1178","Bird","Selasphorus platycercus",0.9,40,0.209,12
"1179","Bird","Selasphorus platycercus",0.9,40,0.211,12
"1180","Bird","Selasphorus rufus",0.875,40,0.649,12
"1181","Bird","Selasphorus sasin",0.7875,40,0.667,12
"1182","Bird","Selasphorus sasin",0.8,40,0.685,12
"1183","Bird","Setophaga ruticilla",2.125,40,0.256,12
"1184","Bird","Sialia currucoides",7.4,40,0.549,12
"1185","Bird","Sialia mexicana",7.25,40,0.617,12
"1186","Bird","Sialia sialis",7.9,40,0.323,12
"1187","Bird","Sitta canadensis",2.45,40,0.345,12
"1188","Bird","Sitta carolinensis",5.275,40,0.262,12
"1189","Bird","Sitta pusilla",2.55,40,0.45,12
"1190","Bird","Sitta pygmaea",2.65,40,0.314,12
"1191","Bird","Somateria mollissima",478.8,40,0.119,12
"1192","Bird","Somateria mollissima",478.8,40,0.172,12
"1193","Bird","Somateria mollissima",516.6,40,0.11,12
"1194","Bird","Somateria spectabilis",391.8,40,0.134,12
"1195","Bird","Spheniscus magellanicus",1125,40,0.196,12
"1196","Bird","Sphyrapicus varius",12.58,40,0.382,12
"1197","Bird","Spiza americana",7.325,40,0.667,12
"1198","Bird","Passerella arborea",5.025,40,0.254,12
"1199","Bird","Spizella breweri",2.725,40,0.505,12
"1200","Bird","Spizella pallida",3,40,0.515,12
"1201","Bird","Spizella passerina",3.075,40,0.262,12
"1202","Bird","Spizella pusilla",3.125,40,0.292,12
"1203","Bird","Spizella pusilla",3.125,40,0.331,12
"1204","Bird","Sporophila torqueola",2.175,40,0.218,12
"1205","Bird","Stelgidopteryx ruficollis",3.8,40,0.442,12
"1206","Bird","Selasphorus calliope",0.6625,40,0.435,12
"1207","Bird","Selasphorus calliope",0.7,40,0.427,12
"1208","Bird","Stercorarius longicaudus",74.13,40,0.318,12
"1209","Bird","Sternula albifrons",14.25,40,0.12,12
"1210","Bird","Sternula antillarum",10.78,40,0.105,12
"1211","Bird","Hydroprogne caspia",163.8,40,0.096,12
"1212","Bird","Sterna dougallii",27.5,40,0.182,12
"1213","Bird","Sterna dougallii",27.5,40,0.211,12
"1214","Bird","Thalasseus elegans",64.25,40,0.289,12
"1215","Bird","Sterna forsteri",39.5,40,0.213,12
"1216","Bird","Sterna forsteri",39.5,40,0.249,12
"1217","Bird","Onychoprion fuscatus",45,40,0.079,12
"1218","Bird","Onychoprion lunatus",36.5,40,0.141,12
"1219","Bird","Onychoprion lunatus",36.5,40,0.157,12
"1220","Bird","Thalasseus maximus",117.5,40,0.114,12
"1221","Bird","Thalasseus maximus",117.5,40,0.149,12
"1222","Bird","Gelochelidon nilotica",58.25,40,0.159,12
"1223","Bird","Gelochelidon nilotica",58.25,40,0.413,12
"1224","Bird","Sterna paradisaea",27.5,40,0.074,12
"1225","Bird","Thalasseus sandvicensis",52,40,0.158,12
"1226","Bird","Spilopelia chinensis",39.75,40,0.336,12
"1227","Bird","Strix nebulosa",243.5,40,0.286,12
"1228","Bird","Strix nebulosa",289.8,40,0.196,12
"1229","Bird","Strix occidentalis",152.4,40,0.149,12
"1230","Bird","Strix varia",179.1,40,0.139,12
"1231","Bird","Strix varia",200.3,40,0.254,12
"1232","Bird","Sturnella magna",22.25,40,0.286,12
"1233","Bird","Sturnus vulgaris",20.58,40,0.119,12
"1234","Bird","Morus bassanus",749.9,40,0.101,12
"1235","Bird","Morus bassanus",749.9,40,0.124,12
"1236","Bird","Sula dactylatra",438.1,40,0.1,12
"1237","Bird","Sula dactylatra",438.1,40,0.11,12
"1238","Bird","Sula leucogaster",345.5,40,0.103,12
"1239","Bird","Sula leucogaster",345.5,40,0.158,12
"1240","Bird","Morus serrator",587.5,40,0.076,12
"1241","Bird","Sula sula",250.8,40,0.11,12
"1242","Bird","Sula sula",250.8,40,0.115,12
"1243","Bird","Synthliboramphus antiquus",51.5,40,0.526,12
"1244","Bird","Synthliboramphus antiquus",51.5,40,0.602,12
"1245","Bird","Synthliboramphus hypoleucus",41.75,40,0.169,12
"1246","Bird","Synthliboramphus hypoleucus",41.75,40,0.262,12
"1247","Bird","Tachybaptus ruficollis",50.25,40,0.196,12
"1248","Bird","Tachycineta bicolor",5.025,40,0.233,12
"1249","Bird","Tachycineta bicolor",5.025,40,0.289,12
"1250","Bird","Tachycineta thalassina",3.6,40,0.382,12
"1251","Bird","Telespiza cantans",8.2,40,0.435,12
"1252","Bird","Threskiornis aethiopicus",374.5,40,0.12,12
"1253","Bird","Thryomanes bewickii",2.475,40,0.323,12
"1254","Bird","Thryomanes bewickii",2.475,40,0.34,12
"1255","Bird","Thryothorus ludovicianus",4.675,40,0.427,12
"1256","Bird","Toxostoma bendirei",15.55,40,0.633,12
"1257","Bird","Toxostoma curvirostre",19.85,40,0.237,12
"1258","Bird","Toxostoma lecontei",15.48,40,0.459,12
"1259","Bird","Toxostoma longirostre",17.48,40,0.355,12
"1260","Bird","Toxostoma redivivum",21.1,40,0.376,12
"1261","Bird","Toxostoma rufum",17.2,40,0.199,12
"1262","Bird","Tringa flavipes",20.25,40,0.549,12
"1263","Bird","Actitis macularius",10.1,40,0.213,12
"1264","Bird","Troglodytes aedon",2.725,40,0.365,12
"1265","Bird","Troglodytes troglodytes",2.225,40,0.649,12
"1266","Bird","Argya squamiceps",18.5,40,0.297,3
"1267","Bird","Argya squamiceps",18.5,40,0.097,3
"1268","Bird","Turdus migratorius",19.33,40,0.183,12
"1269","Bird","Tympanuchus cupido",221.4,40,2,12
"1270","Bird","Tympanuchus pallidicinctus",188.9,40,0.189,12
"1271","Bird","Tympanuchus phasianellus",208.9,40,0.413,12
"1272","Bird","Tyrannus tyrannus",10.9,40,0.259,12
"1273","Bird","Tyrannus verticalis",9.9,40,0.376,12
"1274","Bird","Uria aalge",248.1,40,0.096,12
"1275","Bird","Uria lomvia",241,40,0.111,12
"1276","Bird","Leiothlypis celata",2.25,40,0.382,12
"1277","Bird","Vermivora chrysoptera",2.175,40,0.327,12
"1278","Bird","Leiothlypis luciae",1.65,40,0.45,12
"1279","Bird","Leiothlypis peregrina",2.45,40,0.407,12
"1280","Bird","Vermivora cyanoptera",2.1,40,0.327,12
"1281","Bird","Leiothlypis ruficapilla",2.15,40,0.355,12
"1282","Bird","Leiothlypis virginiae",1.95,40,0.649,12
"1283","Bird","Leiothlypis virginiae",1.95,40,0.847,12
"1284","Bird","Vireo atricapilla",2.125,40,0.37,12
"1285","Bird","Vireo bellii",2.125,40,0.376,12
"1286","Bird","Vireo flavifrons",4.5,40,0.427,12
"1287","Bird","Vireo gilvus",3.7,40,0.195,12
"1288","Bird","Vireo griseus",2.85,40,0.355,12
"1289","Bird","Vireo huttoni",2.9,40,0.4,12
"1290","Bird","Vireo olivaceus",4.175,40,0.256,12
"1291","Bird","Vireo philadelphicus",3.05,40,0.292,12
"1292","Bird","Vireo solitarius",4.15,40,0.35,12
"1293","Bird","Cardellina canadensis",2.55,40,0.327,12
"1294","Bird","Cardellina canadensis",2.625,40,0.323,12
"1295","Bird","Setophaga citrina",2.613,40,0.323,12
"1296","Bird","Cardellina pusilla",1.825,40,0.382,12
"1297","Bird","Xanthocephalus xanthocephalus",19.93,40,0.235,12
"1298","Bird","Zenaida asiatica",38.25,40,0.116,12
"1299","Bird","Zenaida macroura",29.75,40,0.131,12
"1300","Bird","Zonotrichia albicollis",6.475,40,0.265,12
"1301","Bird","Zonotrichia atricapilla",7.45,40,0.244,12
"1302","Bird","Zonotrichia leucophrys",7.35,40,0.192,12
"1303","Bird","Zonotrichia querula",9.063,40,0.218,12
"1304","Bird","Zosterops japonicus",2.5,40,0.515,12
"1305","Fish","Abramis brama",398,8,0.165,5
"1306","Fish","Acipenser transmontanus",24200,10,0.05,5
"1307","Fish","Acipenser transmontanus",42500,22,0.03,5
"1308","Fish","Acipsnser fulvescens",9000,8,0.01,5
"1309","Fish","Ammodytes marinus",8.03,11,1.24,5
"1310","Fish","Ammodytes tobianus",3.75,11,1.29,5
"1311","Fish","Aphinius fasciatus",0.625,15,2.6,5
"1312","Fish","Aphinius fasciatus",1,15,1.8,5
"1313","Fish","Apsilus dentatus",1000,27,0.83,5
"1314","Fish","Apsilus dentatus",1130,27,1.9,5
"1315","Fish","Bajacalifornia burragei",2.45,4,1.039,7
"1316","Fish","Balistes vetula",730,27,2.61,5
"1317","Fish","Bathylagus milleri",7.5,5.5,1.217,7
"1318","Fish","Benthosema glaciale",0.56,13,1.521,6
"1319","Fish","Benthosema glaciale",1.4,7,1.75,5
"1320","Fish","Benthosema glaciale",1.43,7,0.74,5
"1321","Fish","Blennius pholis",13.5,17,0.9,5
"1322","Fish","Borostomias panamensis",12.5,5.5,1.097,7
"1323","Fish","Brevoortia tyrannus",35.3,23,1,5
"1324","Fish","Brevoortia tyrannus",216,13,0.5,5
"1325","Fish","Callionymus lyra",1.95,12,0.96,5
"1326","Fish","Callionymus lyra",6.75,12,0.86,5
"1327","Fish","Caranx ruber",623,27,1.51,5
"1328","Fish","Centengraulis mysticetus",14,24,2.4,5
"1329","Fish","Cephalopholis fulva",160,27,0.55,5
"1330","Fish","Cetorhinus maximus",3450000,10,0.046,5
"1331","Fish","Chelodactylus macropterus",348,14,0.08,5
"1332","Fish","Clupea harengus",13.8,8,0.35,5
"1333","Fish","Clupea harengus",40,9,0.36,5
"1334","Fish","Clupea harengus",48.3,12,0.2,5
"1335","Fish","Clupea harengus",50,11,0.25,5
"1336","Fish","Clupea harengus",87.5,8,0.16,5
"1337","Fish","Clupea pallassii",52.3,10,0.5,5
"1338","Fish","Clupea pallassii",131,12,0.2,5
"1339","Fish","Cololabis aira",47.3,12,1.6,5
"1340","Fish","Coregonus clupeaformis",6.75,5,1.3,5
"1341","Fish","Coregonus clupeaformis",708,5,0.15,5
"1342","Fish","Coregonus clupeaformis",1050,5,1.35,5
"1343","Fish","Coregonus clupeaformis",1560,5,0.17,5
"1344","Fish","Coryphaennoides acrolepis",450,3.2,0.822,914
"1345","Fish","Coryphaenoides rupestris",239,9.5,0.12,913
"1346","Fish","Cottus gobio",1.08,9,1.1,5
"1347","Fish","Cottus gobio",1.08,9,0.8,5
"1348","Fish","Cottus gobio",1.48,9,1.1,5
"1349","Fish","Cottus gobio",1.53,9,0.9,5
"1350","Fish","Cyclothone braueri",0.131,10,4.867,6
"1351","Fish","Cynoglossus macrolepidus",42.5,27,0.49,5
"1352","Fish","Cynolebias adloffi",0.375,22,6.348,4
"1353","Fish","Cynolebias adloffi",0.625,16,3.476,4
"1354","Fish","Cynolebias bellottii",0.65,15,3.862,4
"1355","Fish","Cynolebias bellottii",0.65,20,5.214,4
"1356","Fish","Cynolebias wolterstarfii",1.25,15.5,3.395,4
"1357","Fish","Cynolebias wolterstarfii",1.25,20,5.84,4
"1358","Fish","Cynoscion analis",368,18,0.4,5
"1359","Fish","Cynoscion macdonaldi",4450,27,0.3,5
"1360","Fish","Cynoscion nobilis",6980,24,0.3,5
"1361","Fish","Dicentrarchus labrax",1720,10,0.1,5
"1362","Fish","Engraulis anchoita",12.5,16,0.9,5
"1363","Fish","Engraulis anchoita",53,16,1.42,5
"1364","Fish","Engraulis encrasicholus",6,15,1.8,5
"1365","Fish","Engraulis japonicus",9,20,1.63,5
"1366","Fish","Engraulis mordax",5.25,15,1.7,5
"1367","Fish","Engraulis ringens",6,16,1.52,5
"1368","Fish","Engraulis ringens",9.25,16,1,5
"1369","Fish","Eopsetta jordani",993,9,0.2,5
"1370","Fish","Eopsetta jordani",1140,9,0.25,5
"1371","Fish","Epinephelus guttatus",470,27,0.68,5
"1372","Fish","Epinephelus striatus",3230,27,0.24,5
"1373","Fish","Esox lucius",823,9,0.24,5
"1374","Fish","Esox lucius",2200,9,0.26,5
"1375","Fish","Gadus minitus",14.9,12,1.1,5
"1376","Fish","Gadus minitus",39.5,12,0.9,5
"1377","Fish","Gadus morhua",750,8,0.18,5
"1378","Fish","Gadus morhua",2040,6,0.44,5
"1379","Fish","Gadus morhua",2700,5,0.31,5
"1380","Fish","Gadus morhua",2750,7,0.33,5
"1381","Fish","Gadus morhua",2930,6,0.2,5
"1382","Fish","Gadus morhua",3750,6,0.1,5
"1383","Fish","Gadus morhua",4100,8,0.17,5
"1384","Fish","Gadus morhua",5000,8,0.2,5
"1385","Fish","Gadus morhua",6000,5,0.1,5
"1386","Fish","Gasterosteus aculeatus",0.45,10,0.9,5
"1387","Fish","Haemulon album",1330,27,0.79,5
"1388","Fish","Haemulon plumieri",340,27,1.77,5
"1389","Fish","Haplochromis anaphyrmus",27.8,26,1.45,5
"1390","Fish","Haplochromis mloto",18.5,26,0.92,5
"1391","Fish","Hippoglossoides platessoides",173,11,0.3,5
"1392","Fish","Hippoglossoides platessoides",310,15,0.27,5
"1393","Fish","Hippoglossoides platessoides",415,14,0.25,5
"1394","Fish","Hippoglossoides platessoides",510,7,0.26,5
"1395","Fish","Hippoglossoides platessoides",515,11,0.22,5
"1396","Fish","Hippoglossoides platessoides",545,15,0.18,5
"1397","Fish","Hippoglossoides platessoides",713,14,0.23,5
"1398","Fish","Hippoglossoides platessoides",955,7,0.18,5
"1399","Fish","Hoplostethus atlanticus",540,4,0.048,912
"1400","Fish","Hypomesus olidus",3.75,16,2.45,5
"1401","Fish","Katsuwonus pelamis",2530,25,0.65,5
"1402","Fish","Katsuwonus pelamis",8080,25,1.68,5
"1403","Fish","Lamna nasus",41800,7,0.18,5
"1404","Fish","Lampanyctus macdonaldi",0.725,10.25,1.014,6
"1405","Fish","Lampanyctus regalis",0.725,6,1.329,7
"1406","Fish","Latimeria chalumnae",20000,16,0.2,89
"1407","Fish","Leiognathus splendens",16,28,1.8,5
"1408","Fish","Lethrinops longispinis",30.5,26,1.69,5
"1409","Fish","Lethrinops parvidens",33,26,1.2,5
"1410","Fish","Leucichthys artedi",17.5,8,1.1,5
"1411","Fish","Leucichthys artedi",23.8,8,1.2,5
"1412","Fish","Leucichthys artedi",150,8,0.35,5
"1413","Fish","Leucichthys sardinella",138,5,0.6,5
"1414","Fish","Limanda ferruginea",295,10,0.15,5
"1415","Fish","Lithrinus enigmaticus",730,27,0.2,5
"1416","Fish","Lutjanus apodus",950,27,0.54,5
"1417","Fish","Lutjanus buccanella",473,27,1.83,5
"1418","Fish","Lutjanus buccanella",800,27,2.24,5
"1419","Fish","Lutjanus purpureus",2930,27,0.37,5
"1420","Fish","Mallotus villosus",15,11,1.3,5
"1421","Fish","Maurolicus muelleri",0.125,13,4.867,6
"1422","Fish","Melanogrammus aeglefinus",538,5,0.2,5
"1423","Fish","Merluccius angustimanus",63.8,20,0.84,5
"1424","Fish","Merluccius gayi",1460,14,0.37,5
"1425","Fish","Merluccius merluccius",156,15,0.6,5
"1426","Fish","Merluccius merluccius",395,15,0.5,5
"1427","Fish","Merluccius productus",318,12,0.56,5
"1428","Fish","Mugil cephalus",613,20,0.31,5
"1429","Fish","Mulloidichthys martinicus",90,27,1.73,5
